bench,class,tool,tool_version,variant,mode,period_ns,timing_status,wns_ns,wns_reg2reg_ns,timing_basis,data_path_ns,critical_endpoint,num_cells,num_seq,retime_named_regs,area_um2,routed_wirelength_um,postroute_wns_ns,achieved_density_pct,path_route_share_pct,path_cell_delay_ns,path_net_delay_ns,max_route_layer,place_blockage_frac,power_mw,power_switching_mw,power_register_mw,power_logic_mw,power_clock_mw,power_sequential_mw,power_combinational_mw,power_mode,num_lut,num_ff,runtime_total_s,wall_seconds,sdc_sha1,git_commit
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,orig,on,10.4,MET,3.7125,,,6.384,_791_,327,24,,9884.0448,,,,,,,,,6.2,2.3,,,,,,vectorless,,,1.0,2.0,eae79ae3bec9,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,retimed,off,3.6,VIOLATED,-3.9119,,,7.2527,_423_,306,24,,6833.0304,,,,,,,,,15.4,4.8,,,,,,vectorless,,,1.0,2.0,eae79ae3bec9,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,retimed,off,4.8,VIOLATED,-2.7119,,,7.2527,_423_,306,24,,6833.0304,,,,,,,,,11.6,3.6,,,,,,vectorless,,,1.0,2.0,eae79ae3bec9,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,retimed,off,6.4,VIOLATED,-1.1119,,,7.2527,_423_,306,24,,6833.0304,,,,,,,,,8.68,2.7,,,,,,vectorless,,,1.0,2.0,eae79ae3bec9,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,retimed,off,8.0,MET,0.4881,,,7.2527,_423_,306,24,,6833.0304,,,,,,,,,6.949999999999999,2.16,,,,,,vectorless,,,1.0,1.0,eae79ae3bec9,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,retimed,off,10.4,MET,2.8881,,,7.2527,_423_,306,24,,6833.0304,,,,,,,,,5.34,1.66,,,,,,vectorless,,,1.0,1.0,eae79ae3bec9,uncommitted
r01_reset_backward_barrier,A - reset / initial state,yosys,0.58,retimed,on,8.0,MET,2.9698,,,4.7153,_750_,330,24,,9971.5392,,,,,,,,,7.22,2.64,,,,,,vectorless,,,2.0,3.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,2.25,VIOLATED,-0.79,,,2.4,retime_s1_22_reg/D,534,54,54,26315.717571,,,,,,,,,94.2508,37.151700000000005,33.92,57.3275,3.0033299999999996,,,probabilistic,,,32,41.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,3.0,MET,0.0,,,2.35,retime_s1_9_reg/D,433,51,51,22198.78820975,,,,,,,,,58.2415,20.9971,21.0038,35.1127,2.125,,,probabilistic,,,22,30.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,4.0,MET,0.005,,,3.414,retime_s1_18_reg/D,292,42,42,15964.522840499998,,,,,,,,,33.8471,10.8504,13.223,19.311600000000002,1.3125,,,probabilistic,,,16,25.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,5.0,MET,0.012,,,4.403,retime_s1_13_reg/D,267,43,43,14875.10712,,,,,,,,,26.1785,7.73212,10.3112,14.7923,1.075,,,probabilistic,,,15,24.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,directive,off,6.5,MET,0.004,,,5.814,retime_s1_18_reg/D,259,35,35,14210.5695815,,,,,,,,,18.816699999999997,5.703790000000001,6.30706,11.8365,0.673077,,,probabilistic,,,14,24.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,2.25,VIOLATED,-3.424,,,4.945,q_reg[12]/D,562,24,0,26089.666291499998,,,,,,,,,95.16539999999999,41.5169,14.952200000000001,78.8799,1.33333,,,probabilistic,,,51,60.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,3.0,VIOLATED,-2.602,,,4.892,q_reg[14]/D,569,24,0,26971.63240875,,,,,,,,,75.9981,33.8777,11.4243,63.573699999999995,1.0,,,probabilistic,,,55,65.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,4.0,VIOLATED,-1.545,,,4.933,q_reg[13]/D,585,24,0,26362.312121,,,,,,,,,52.301500000000004,23.2026,8.58441,42.9671,0.75,,,probabilistic,,,76,86.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,5.0,VIOLATED,-0.98,,,5.355,q_reg[15]/D,585,24,0,26337.3449055,,,,,,,,,42.9308,18.7364,7.11278,35.217999999999996,0.6,,,probabilistic,,,50,58.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,off,6.5,MET,0.001,,,5.866,q_reg[14]/D,421,24,0,19560.4101975,,,,,,,,,24.633300000000002,9.917860000000001,4.6805900000000005,19.4912,0.461538,,,probabilistic,,,11,21.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,2.25,VIOLATED,-0.79,,,2.4,retime_s1_22_reg/D,534,54,54,26315.717571,,,,,,,,,94.2508,37.151700000000005,33.92,57.3275,3.0033299999999996,,,probabilistic,,,32,42.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,3.0,MET,0.0,,,2.35,retime_s1_9_reg/D,433,51,51,22198.78820975,,,,,,,,,58.2415,20.9971,21.0038,35.1127,2.125,,,probabilistic,,,22,30.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,4.0,MET,0.005,,,3.414,retime_s1_18_reg/D,292,42,42,15964.522840499998,,,,,,,,,33.8471,10.8504,13.223,19.311600000000002,1.3125,,,probabilistic,,,16,24.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,5.0,MET,0.012,,,4.403,retime_s1_13_reg/D,267,43,43,14875.10712,,,,,,,,,26.1785,7.73212,10.3112,14.7923,1.075,,,probabilistic,,,15,25.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,orig,on,6.5,MET,0.004,,,5.814,retime_s1_18_reg/D,259,35,35,14210.5695815,,,,,,,,,18.816699999999997,5.703790000000001,6.30706,11.8365,0.673077,,,probabilistic,,,14,23.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,2.25,VIOLATED,-1.894,,,3.857,out_q_reg[6]/D,556,25,0,25225.6299365,,,,,,,,,77.24730000000001,34.6927,14.5852,61.2732,1.38889,,,probabilistic,,,35,45.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,3.0,VIOLATED,-1.074,,,3.81,out_q_reg[5]/D,585,25,0,27405.673228249998,,,,,,,,,64.0913,29.0004,11.41,51.6397,1.0416699999999999,,,probabilistic,,,50,58.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,4.0,VIOLATED,-0.082,,,3.794,out_q_reg[6]/D,531,25,0,25000.936374999997,,,,,,,,,44.024800000000006,18.9737,8.38644,34.8571,0.78125,,,probabilistic,,,35,43.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,5.0,MET,0.001,,,4.692,out_q_reg[2]/D,346,25,0,16862.789608,,,,,,,,,21.6756,8.43414,5.655259999999999,15.3954,0.625,,,probabilistic,,,8,18.0,,
r02_reset_no_valid_init,A - reset / initial state,genus,23.12-s086_1,retimed,off,6.5,MET,0.045,,,6.162,out_q_reg[4]/D,257,25,0,13620.766083499999,,,,,,,,,14.525400000000001,4.85012,4.21004,9.8346,0.480769,,,probabilistic,,,6,16.0,,
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,directive,unsupported,2.25,VIOLATED,-12.6988,,,14.6316,,245,32,,,,,,,,,,,25.3628,6.535209999999999,,,,,,vectorless,,,1,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,directive,unsupported,3.0,VIOLATED,-11.9488,,,14.6316,,245,32,,,,,,,,,,,19.022100000000002,4.90141,,,,,,vectorless,,,0,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,directive,unsupported,4.0,VIOLATED,-10.9488,,,14.6316,,245,32,,,,,,,,,,,14.2666,3.67606,,,,,,vectorless,,,0,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,directive,unsupported,5.0,VIOLATED,-9.9488,,,14.6316,,245,32,,,,,,,,,,,11.4133,2.94084,,,,,,vectorless,,,0,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,directive,unsupported,6.5,VIOLATED,-8.4488,,,14.6316,,245,32,,,,,,,,,,,8.779459999999998,2.26219,,,,,,vectorless,,,0,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,orig,unsupported,2.25,VIOLATED,-12.6988,,,14.6316,,245,32,,,,,,,,,,,25.3628,6.535209999999999,,,,,,vectorless,,,0,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,orig,unsupported,3.0,VIOLATED,-11.9488,,,14.6316,,245,32,,,,,,,,,,,19.022100000000002,4.90141,,,,,,vectorless,,,0,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,orig,unsupported,4.0,VIOLATED,-10.9488,,,14.6316,,245,32,,,,,,,,,,,14.2666,3.67606,,,,,,vectorless,,,0,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,orig,unsupported,5.0,VIOLATED,-9.9488,,,14.6316,,245,32,,,,,,,,,,,11.4133,2.94084,,,,,,vectorless,,,0,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,orig,unsupported,6.5,VIOLATED,-8.4488,,,14.6316,,245,32,,,,,,,,,,,8.779459999999998,2.26219,,,,,,vectorless,,,0,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,retimed,unsupported,2.25,VIOLATED,-5.1874,,,7.164,,241,33,,,,,,,,,,,22.7271,5.46894,,,,,,vectorless,,,0,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,retimed,unsupported,3.0,VIOLATED,-4.4374,,,7.164,,241,33,,,,,,,,,,,17.045399999999997,4.1017,,,,,,vectorless,,,0,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,retimed,unsupported,4.0,VIOLATED,-3.4374,,,7.164,,241,33,,,,,,,,,,,12.784,3.0762799999999997,,,,,,vectorless,,,0,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,retimed,unsupported,5.0,VIOLATED,-2.4374,,,7.164,,241,33,,,,,,,,,,,10.2272,2.46102,,,,,,vectorless,,,1,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,openroad_syn,,retimed,unsupported,6.5,VIOLATED,-0.9374,,,7.164,,241,33,,,,,,,,,,,7.86711,1.89309,,,,,,vectorless,,,1,1.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,directive,on,4.55,VIOLATED,-3.642,-3.642,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,130.0,,,,,,,vectorless,84,32,30,41.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,directive,on,5.6,VIOLATED,-2.539,-2.539,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,123.0,,,,,,,vectorless,84,32,30,41.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,directive,on,7.0,VIOLATED,-1.294,-1.294,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,116.0,,,,,,,vectorless,84,32,30,42.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,directive,on,8.4,MET,0.174,0.174,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,112.0,,,,,,,vectorless,84,32,28,35.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,directive,on,10.5,MET,1.755,1.755,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,108.0,,,,,,,vectorless,84,32,27,34.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,orig,off,4.55,VIOLATED,-3.642,-3.642,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,130.0,,,,,,,vectorless,84,32,29,42.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,orig,off,5.6,VIOLATED,-2.539,-2.539,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,123.0,,,,,,,vectorless,84,32,28,35.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,orig,off,7.0,VIOLATED,-1.294,-1.294,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,116.0,,,,,,,vectorless,84,32,28,35.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,orig,off,8.4,MET,0.174,0.174,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,112.0,,,,,,,vectorless,84,32,28,35.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,orig,off,10.5,MET,1.755,1.755,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,108.0,,,,,,,vectorless,84,32,27,35.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,orig,on,4.55,VIOLATED,-3.642,-3.642,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,130.0,,,,,,,vectorless,84,32,28,35.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,orig,on,5.6,VIOLATED,-2.539,-2.539,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,123.0,,,,,,,vectorless,84,32,28,35.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,orig,on,7.0,VIOLATED,-1.294,-1.294,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,116.0,,,,,,,vectorless,84,32,29,39.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,orig,on,8.4,MET,0.174,0.174,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,112.0,,,,,,,vectorless,84,32,29,41.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,orig,on,10.5,MET,1.755,1.755,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,108.0,,,,,,,vectorless,84,32,28,41.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,retimed,off,4.55,VIOLATED,-2.425,-2.425,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,130.0,,,,,,,vectorless,84,33,28,36.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,retimed,off,5.6,VIOLATED,-1.463,-1.463,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,123.0,,,,,,,vectorless,84,33,28,35.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,retimed,off,7.0,VIOLATED,-0.324,-0.324,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,116.0,,,,,,,vectorless,84,33,27,35.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,retimed,off,8.4,MET,0.084,0.084,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,112.0,,,,,,,vectorless,84,33,28,36.0,,
r02_reset_no_valid_init,A - reset / initial state,vivado,2023.1,retimed,off,10.5,MET,3.129,3.129,paths ending at a register (pad delay excluded),,,,,,,,,,,,,,,108.0,,,,,,,vectorless,84,33,29,38.0,,
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,directive,off,5.0,VIOLATED,-7.4888,,,12.1871,_437_,302,24,,6926.1696,,,,,,,,,14.8,4.819999999999999,,,,,,vectorless,,,1.0,2.0,,
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,directive,on,2.25,VIOLATED,-4.2993,,,6.2477,_759_,325,24,,9790.9056,,,,,,,,,29.1,10.5,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,directive,on,3.0,VIOLATED,-3.5493,,,6.2477,_759_,325,24,,9790.9056,,,,,,,,,21.8,7.91,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,directive,on,4.0,VIOLATED,-2.5493,,,6.2477,_759_,325,24,,9790.9056,,,,,,,,,16.400000000000002,5.930000000000001,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,directive,on,5.0,VIOLATED,-1.5493,,,6.2477,_759_,325,24,,9790.9056,,,,,,,,,13.100000000000001,4.74,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,directive,on,6.5,VIOLATED,-0.0493,,,6.2477,_759_,325,24,,9790.9056,,,,,,,,,10.1,3.65,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,orig,off,2.25,VIOLATED,-10.2388,,,12.1871,_437_,302,24,,6926.1696,,,,,,,,,32.9,10.7,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,orig,off,3.0,VIOLATED,-9.4888,,,12.1871,_437_,302,24,,6926.1696,,,,,,,,,24.7,8.040000000000001,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,orig,off,4.0,VIOLATED,-8.4888,,,12.1871,_437_,302,24,,6926.1696,,,,,,,,,18.5,6.029999999999999,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,orig,off,5.0,VIOLATED,-7.4888,,,12.1871,_437_,302,24,,6926.1696,,,,,,,,,14.8,4.819999999999999,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,orig,off,6.5,VIOLATED,-5.9888,,,12.1871,_437_,302,24,,6926.1696,,,,,,,,,11.4,3.7100000000000004,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,orig,on,2.25,VIOLATED,-4.2993,,,6.2477,_759_,325,24,,9790.9056,,,,,,,,,29.1,10.5,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,orig,on,3.0,VIOLATED,-3.5493,,,6.2477,_759_,325,24,,9790.9056,,,,,,,,,21.8,7.91,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,orig,on,4.0,VIOLATED,-2.5493,,,6.2477,_759_,325,24,,9790.9056,,,,,,,,,16.400000000000002,5.930000000000001,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,orig,on,5.0,VIOLATED,-1.5493,,,6.2477,_759_,325,24,,9790.9056,,,,,,,,,13.100000000000001,4.74,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,orig,on,6.5,VIOLATED,-0.0493,,,6.2477,_759_,325,24,,9790.9056,,,,,,,,,10.1,3.65,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,retimed,off,2.25,VIOLATED,-5.101,,,7.0406,_407_,323,25,,6886.656,,,,,,,,,23.7,6.550000000000001,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,retimed,off,3.0,VIOLATED,-4.351,,,7.0406,_407_,323,25,,6886.656,,,,,,,,,17.8,4.91,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,retimed,off,4.0,VIOLATED,-3.351,,,7.0406,_407_,323,25,,6886.656,,,,,,,,,13.299999999999999,3.69,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,retimed,off,5.0,VIOLATED,-2.351,,,7.0406,_407_,323,25,,6886.656,,,,,,,,,10.7,2.9499999999999997,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,retimed,off,6.5,VIOLATED,-0.851,,,7.0406,_407_,323,25,,6886.656,,,,,,,,,8.19,2.27,,,,,,vectorless,,,1.0,2.0,2d8f1c8f8be6,uncommitted
r02_reset_no_valid_init,A - reset / initial state,yosys,0.58,retimed,on,5.0,MET,0.3371,,,4.3528,_705_,347,25,,10143.7056,,,,,,,,,11.700000000000001,4.19,,,,,,vectorless,,,1.0,1.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,directive,off,2.25,VIOLATED,-0.977,,,2.522,retime_s1_4_reg/D,476,42,42,23279.505277750002,,,,,,,,,90.1637,34.9225,28.9455,58.884899999999995,2.33333,,,probabilistic,,,37,45.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,directive,off,3.0,VIOLATED,-0.118,,,2.38,retime_s1_12_reg/D,474,43,43,24063.60572975,,,,,,,,,67.90859999999999,24.5423,22.7607,43.3496,1.79833,,,probabilistic,,,37,45.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,directive,off,4.0,MET,0.001,,,3.254,retime_s1_2_reg/D,270,37,37,15123.6402295,,,,,,,,,31.2937,9.6388,13.0124,17.1282,1.15313,,,probabilistic,,,15,23.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,directive,off,5.0,MET,0.004,,,4.596,dout[7],223,41,41,13863.4718105,,,,,,,,,25.3802,6.918340000000001,11.1076,13.2431,1.0295,,,probabilistic,,,12,21.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,directive,off,6.5,MET,0.011,,,5.782,retime_s1_9_reg/D,214,28,28,12506.23942525,,,,,,,,,17.061,5.043609999999999,6.762309999999999,9.759500000000001,0.539231,,,probabilistic,,,10,19.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,orig,off,2.25,VIOLATED,-3.633,,,4.756,q_reg[13]/SI,523,24,0,23958.849883,,,,,,,,,90.0251,37.0106,20.3016,68.3846,1.33889,,,probabilistic,,,46,54.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,orig,off,3.0,VIOLATED,-2.828,,,4.7,q_reg[12]/D,518,24,0,24336.179869749998,,,,,,,,,68.4718,28.723499999999998,15.2176,52.25,1.00417,,,probabilistic,,,54,63.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,orig,off,4.0,VIOLATED,-1.922,,,4.797,q_reg[11]/SI,496,24,0,23355.063137999998,,,,,,,,,48.725699999999996,20.234599999999997,11.4024,36.5702,0.753125,,,probabilistic,,,52,62.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,orig,off,5.0,VIOLATED,-0.603,,,4.517,q_reg[15]/SI,624,24,0,28548.41070225,,,,,,,,,47.8813,20.4406,9.39012,37.886700000000005,0.6045,,,probabilistic,,,69,77.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,orig,off,6.5,MET,0.0,,,5.838,q_reg[14]/D,405,24,0,19386.79122975,,,,,,,,,24.3921,9.30767,6.8739,17.055500000000002,0.462692,,,probabilistic,,,11,21.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,orig,on,2.25,VIOLATED,-0.977,,,2.522,retime_s1_4_reg/D,476,42,42,23279.505277750002,,,,,,,,,90.1637,34.9225,28.9455,58.884899999999995,2.33333,,,probabilistic,,,36,45.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,orig,on,3.0,VIOLATED,-0.118,,,2.38,retime_s1_12_reg/D,474,43,43,24063.60572975,,,,,,,,,67.90859999999999,24.5423,22.7607,43.3496,1.79833,,,probabilistic,,,37,47.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,orig,on,4.0,MET,0.001,,,3.254,retime_s1_2_reg/D,270,37,37,15123.6402295,,,,,,,,,31.2937,9.6388,13.0124,17.1282,1.15313,,,probabilistic,,,14,23.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,orig,on,5.0,MET,0.004,,,4.596,dout[7],223,41,41,13863.4718105,,,,,,,,,25.3802,6.918340000000001,11.1076,13.2431,1.0295,,,probabilistic,,,12,21.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,orig,on,6.5,MET,0.011,,,5.782,retime_s1_9_reg/D,214,28,28,12506.23942525,,,,,,,,,17.061,5.043609999999999,6.762309999999999,9.759500000000001,0.539231,,,probabilistic,,,10,20.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,retimed,off,2.25,VIOLATED,-1.996,,,3.932,out_q_reg[7]/D,475,24,0,21851.1650995,,,,,,,,,84.2817,37.476099999999995,17.0428,65.8922,1.3466699999999998,,,probabilistic,,,31,39.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,retimed,off,3.0,VIOLATED,-1.175,,,3.849,out_q_reg[3]/D,512,24,0,23596.49495525,,,,,,,,,69.8921,31.1677,13.4796,55.4025,1.01,,,probabilistic,,,42,51.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,retimed,off,4.0,VIOLATED,-0.068,,,3.754,out_q_reg[7]/D,468,24,0,22234.33996025,,,,,,,,,52.4969,23.8306,9.89226,41.8472,0.7575000000000001,,,probabilistic,,,47,56.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,retimed,off,5.0,MET,0.0,,,4.696,out_q_reg[3]/D,251,24,0,13721.07897525,,,,,,,,,23.8065,8.233640000000001,7.5729,15.6291,0.6045,,,probabilistic,,,8,16.0,,
r03_async_reset_blocker,A - reset / initial state,genus,23.12-s086_1,retimed,off,6.5,MET,0.002,,,6.193,out_q_reg[7]/D,234,24,0,12696.15548475,,,,,,,,,16.9918,5.61085,5.79335,10.7338,0.464615,,,probabilistic,,,6,15.0,,
