bench,class,tool,tool_version,variant,mode,period_ns,timing_status,postroute_wns_reg2reg,postroute_tns_reg2reg,postroute_violating_reg2reg,num_ffs,num_ffs_pre_syn,num_cells,area_um2,routed_wirelength_um,achieved_density_pct,overflow_route,overflow_route_h_pct,overflow_route_v_pct,path_route_share_pct,path_cell_delay_ns,path_net_delay_ns,congestion_place_max_level,congestion_place_windows,congestion_route_max_level,congestion_route_windows,max_route_layer,place_blockage_frac,power_mw,power_switching_mw,power_register_mw,power_logic_mw,power_clock_mw,power_mode,num_lut,runtime_total_s,wall_seconds,sdc_sha1,git_commit
r18_clock_gated_region,F - clock gating,openroad_syn,,orig,unsupported,2.004,VIOLATED,,,,,,403,,,,,,,,,,,,,,,,0.45135,0.11189,,,,vectorless,,0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,openroad_syn,,orig,unsupported,2.416,MET,,,,,,403,,,,,,,,,,,,,,,,0.384113,0.0928094,,,,vectorless,,1,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,openroad_syn,,retimed,unsupported,0.907,VIOLATED,,,,,,416,,,,,,,,,,,,,,,,0.9846830000000001,0.27497,,,,vectorless,,1,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,openroad_syn,,retimed,unsupported,1.108,VIOLATED,,,,,,416,,,,,,,,,,,,,,,,0.814671,0.225088,,,,vectorless,,0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,openroad_syn,,retimed,unsupported,1.361,VIOLATED,,,,,,416,,,,,,,,,,,,,,,,0.6720590000000001,0.183246,,,,vectorless,,1,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,openroad_syn,,retimed,unsupported,1.656,MET,,,,,,416,,,,,,,,,,,,,,,,0.561236,0.150602,,,,vectorless,,0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,openroad_syn,,retimed,unsupported,2.004,MET,,,,,,416,,,,,,,,,,,,,,,,0.473346,0.12444999999999999,,,,vectorless,,0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,openroad_syn,,retimed,unsupported,2.416,MET,,,,,,416,,,,,,,,,,,,,,,,0.40202499999999997,0.10322700000000001,,,,vectorless,,1,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,vivado-xc7a100t,2025.2,directive,on,4.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,137.0,,,,,vectorless,92,319,349.0,,
r18_clock_gated_region,F - clock gating,vivado-xc7a100t,2025.2,orig,off,4.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,137.0,,,,,vectorless,92,320,353.0,,
r18_clock_gated_region,F - clock gating,vivado-xc7a100t,2025.2,orig,on,4.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,137.0,,,,,vectorless,92,327,357.0,,
r18_clock_gated_region,F - clock gating,vivado-xc7a100t,2025.2,retimed,off,4.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,155.0,,,,,vectorless,92,721,753.0,,
r18_clock_gated_region,F - clock gating,vivado-xcau7p,2025.2,directive,on,4.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,177.0,,,,,vectorless,121,204,406.0,,
r18_clock_gated_region,F - clock gating,vivado-xcau7p,2025.2,orig,off,4.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,177.0,,,,,vectorless,121,385,404.0,,
r18_clock_gated_region,F - clock gating,vivado-xcau7p,2025.2,orig,on,4.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,177.0,,,,,vectorless,121,199,399.0,,
r18_clock_gated_region,F - clock gating,vivado-xcau7p,2025.2,retimed,off,4.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,177.0,,,,,vectorless,99,212,413.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,directive,on,5.2,VIOLATED,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,vectorless,92,30,44.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,directive,on,6.4,VIOLATED,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,vectorless,92,29,38.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,directive,on,8.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,vectorless,92,31,39.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,directive,on,9.6,MET,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,vectorless,92,31,39.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,directive,on,12.0,MET,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,vectorless,92,29,38.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,orig,off,5.2,VIOLATED,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,vectorless,92,31,40.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,orig,off,6.4,VIOLATED,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,vectorless,92,30,39.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,orig,off,8.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,vectorless,92,29,39.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,orig,off,9.6,MET,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,vectorless,92,30,40.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,orig,off,12.0,MET,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,vectorless,92,28,38.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,orig,on,5.2,VIOLATED,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,vectorless,92,31,44.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,orig,on,6.4,VIOLATED,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,vectorless,92,30,44.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,orig,on,8.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,vectorless,92,30,42.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,orig,on,9.6,MET,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,vectorless,92,31,46.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,orig,on,12.0,MET,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,vectorless,92,30,38.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,retimed,off,5.2,VIOLATED,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,vectorless,92,31,40.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,retimed,off,6.4,VIOLATED,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,vectorless,92,30,39.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,retimed,off,8.0,VIOLATED,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,vectorless,92,31,44.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,retimed,off,9.6,MET,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,vectorless,92,31,45.0,,
r18_clock_gated_region,F - clock gating,vivado2023.1-xc7a100t,2023.1,retimed,off,12.0,MET,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,vectorless,92,28,42.0,,
r18_clock_gated_region,F - clock gating,yosys,0.58,directive,on,0.907,MET,,,,,,512,809.97,,,,,,,,,,,,,,,1.41,0.505,,,,vectorless,,1.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,directive,on,1.108,MET,,,,,,512,809.97,,,,,,,,,,,,,,,1.17,0.41300000000000003,,,,vectorless,,1.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,directive,on,1.361,MET,,,,,,512,809.97,,,,,,,,,,,,,,,0.958,0.337,,,,vectorless,,1.0,2.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,directive,on,1.656,MET,,,,,,512,809.97,,,,,,,,,,,,,,,0.7969999999999999,0.277,,,,vectorless,,1.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,directive,on,2.004,MET,,,,,,512,809.97,,,,,,,,,,,,,,,0.669,0.229,,,,vectorless,,1.0,2.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,directive,on,2.416,MET,,,,,,512,809.97,,,,,,,,,,,,,,,0.565,0.19,,,,vectorless,,1.0,2.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,orig,off,0.907,VIOLATED,,,,,,416,624.036,,,,,,,,,,,,,,,1.27,0.382,,,,vectorless,,1.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,orig,off,1.108,VIOLATED,,,,,,416,624.036,,,,,,,,,,,,,,,1.05,0.312,,,,vectorless,,1.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,orig,off,1.361,VIOLATED,,,,,,416,624.036,,,,,,,,,,,,,,,0.8630000000000001,0.254,,,,vectorless,,1.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,orig,off,1.656,VIOLATED,,,,,,416,624.036,,,,,,,,,,,,,,,0.718,0.20900000000000002,,,,vectorless,,1.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,orig,off,2.004,MET,,,,,,416,624.036,,,,,,,,,,,,,,,0.603,0.17300000000000001,,,,vectorless,,0.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,orig,off,2.416,MET,,,,,,416,624.036,,,,,,,,,,,,,,,0.509,0.14300000000000002,,,,vectorless,,1.0,2.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,orig,on,0.907,MET,,,,,,512,809.97,,,,,,,,,,,,,,,1.41,0.505,,,,vectorless,,1.0,2.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,orig,on,1.108,MET,,,,,,512,809.97,,,,,,,,,,,,,,,1.17,0.41300000000000003,,,,vectorless,,1.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,orig,on,1.361,MET,,,,,,512,809.97,,,,,,,,,,,,,,,0.958,0.337,,,,vectorless,,0.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,orig,on,1.656,MET,,,,,,512,809.97,,,,,,,,,,,,,,,0.7969999999999999,0.277,,,,vectorless,,1.0,2.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,orig,on,2.004,MET,,,,,,512,809.97,,,,,,,,,,,,,,,0.669,0.229,,,,vectorless,,1.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,orig,on,2.416,MET,,,,,,512,809.97,,,,,,,,,,,,,,,0.565,0.19,,,,vectorless,,1.0,2.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,retimed,off,0.907,VIOLATED,,,,,,423,607.012,,,,,,,,,,,,,,,0.9959999999999999,0.283,,,,vectorless,,1.0,2.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,retimed,off,1.108,MET,,,,,,423,607.012,,,,,,,,,,,,,,,0.824,0.231,,,,vectorless,,1.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,retimed,off,1.361,MET,,,,,,423,607.012,,,,,,,,,,,,,,,0.679,0.188,,,,vectorless,,0.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,retimed,off,1.656,MET,,,,,,423,607.012,,,,,,,,,,,,,,,0.566,0.155,,,,vectorless,,0.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,retimed,off,2.004,MET,,,,,,423,607.012,,,,,,,,,,,,,,,0.477,0.128,,,,vectorless,,1.0,1.0,33ee0ebea71a,uncommitted
r18_clock_gated_region,F - clock gating,yosys,0.58,retimed,off,2.416,MET,,,,,,423,607.012,,,,,,,,,,,,,,,0.404,0.106,,,,vectorless,,1.0,2.0,33ee0ebea71a,uncommitted
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,directive,off,0.1174,VIOLATED,,,,50,72,815,1898.97116725,,,,,,,,,,,,,,,13.2498,5.61996,4.55182,8.23108,0.466891,probabilistic,,98,126.0,f53d88f8c469,33c3049
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,directive,off,0.1448,VIOLATED,,,,,,810,1909.152294,,,,,,,,,,,,,,,10.7033,4.41029,3.64956,6.66931,0.384392,probabilistic,,37,46.0,f53d88f8c469,bdf1989
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,directive,off,0.1684,VIOLATED,,,,46,72,791,1838.2390022499999,,,,,,,,,,,,,,,8.4571,3.57892,2.82179,5.33641,0.298907,probabilistic,,64,81.0,f53d88f8c469,33c3049
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,directive,off,0.1827,VIOLATED,,,,148,144,984,2595.3174875,,,,,,,,,,,,,,,13.4903,4.52889,6.64176,5.96436,0.884154,probabilistic,,51,65.0,f53d88f8c469,4f7c7a48
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,directive,off,0.2068,VIOLATED,,,,,,830,1915.0182465,,,,,,,,,,,,,,,7.18729,3.13275,2.1554399999999996,4.80952,0.22233999999999998,probabilistic,,33,42.0,f53d88f8c469,bdf1989
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,directive,off,0.2118,VIOLATED,,,,157,144,978,2633.3188655,,,,,,,,,,,,,,,12.0356,4.0324599999999995,6.036770000000001,5.18989,0.808952,probabilistic,,60,73.0,f53d88f8c469,4f7c7a48
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,directive,off,0.2955,VIOLATED,,,,,,828,1985.37270425,,,,,,,,,,,,,,,5.875380000000001,2.48897,1.83982,3.8430999999999997,0.192453,probabilistic,,36,44.0,f53d88f8c469,bdf1989
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,directive,off,0.333,VIOLATED,,,,,,574,1502.905708,,,,,,,,,,,,,,,4.3216399999999995,1.5490199999999998,1.89813,2.2258400000000003,0.19766999999999998,probabilistic,,22,30.0,13dcf1db576f,uncommitted
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,directive,off,0.4221,MET,,,,47,72,277,962.94573525,,,,,,,,,,,,,,,2.1043,0.660531,0.974728,1.00803,0.121545,probabilistic,,27,45.0,f53d88f8c469,33c3049
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,directive,off,0.4236,MET,,,,128,144,421,1543.99136425,,,,,,,,,,,,,,,3.76201,0.938491,2.24966,1.18329,0.329065,probabilistic,,18,32.0,f53d88f8c469,4f7c7a48
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,directive,off,0.6386,MET,,,,,,406,1243.5893580000002,,,,,,,,,,,,,,,2.03074,0.6269290000000001,0.959892,0.963984,0.106865,probabilistic,,11,20.0,13dcf1db576f,uncommitted
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,directive,off,0.88,MET,,,,,,242,917.354746,,,,,,,,,,,,,,,1.01026,0.282826,0.501086,0.448396,0.060775,probabilistic,,9,17.0,13dcf1db576f,uncommitted
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,orig,off,0.1174,VIOLATED,,,,71,72,867,2233.2862485,,,,,,,,,,,,,,,16.9948,7.65189,4.54183,11.792399999999999,0.660656,probabilistic,,196,226.0,f53d88f8c469,33c3049
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,orig,off,0.1448,VIOLATED,,,,,,962,2424.0956537499997,,,,,,,,,,,,,,,14.746799999999999,6.7287099999999995,3.6783900000000003,10.5336,0.534807,probabilistic,,63,72.0,f53d88f8c469,bdf1989
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,orig,off,0.1684,VIOLATED,,,,71,72,976,2436.9922669999996,,,,,,,,,,,,,,,12.756699999999999,5.85136,3.15081,9.14601,0.459858,probabilistic,,107,126.0,f53d88f8c469,33c3049
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,orig,off,0.1827,VIOLATED,,,,142,144,1063,2923.45554275,,,,,,,,,,,,,,,16.305400000000002,6.60765,5.83918,9.6205,0.845742,probabilistic,,102,116.0,f53d88f8c469,4f7c7a48
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,orig,off,0.2068,VIOLATED,,,,,,979,2442.43980825,,,,,,,,,,,,,,,10.3781,4.72214,2.5509299999999997,7.4521,0.37505299999999997,probabilistic,,52,61.0,f53d88f8c469,bdf1989
r19_power_activity_retime,G - power-driven retiming,genus,23.12-s086_1,orig,off,0.2955,VIOLATED,,,,,,881,2306.4907519999997,,,,,,,,,,,,,,,7.09724,3.21297,1.85473,4.98127,0.261245,probabilistic,,65,74.0,f53d88f8c469,bdf1989
